編號,巷道名稱,長度,實際寬度,受影響建築物之詳細地址,行政區,轄區分隊,分區
963,怡安路1段446巷　,100,2.2,整條巷弄,安南區,安和分隊　,紅
964,怡安路1段447巷　,100,2,整條巷弄,安南區,安和分隊　,紅
965,安和路1段96巷32弄　,80,3.8,整條巷弄,安南區,安和分隊　,紅
966,安和路1段220巷61弄　,80,3,整條巷弄,安南區,安和分隊　,紅
967,安和路1段288巷15弄　,60,2.5,整條巷弄,安南區,安和分隊　,紅
968,安和路1段288巷109弄　,60,3,整條巷弄,安南區,安和分隊　,紅
969,安和路1段101巷　,60,3.8,整條巷弄,安南區,安和分隊　,紅
970,安和路1段123巷　,80,3,整條巷弄,安南區,安和分隊　,紅
971,安和路1段215巷　,100,3.4,整條巷弄,安南區,安和分隊　,紅
972,安和路1段263巷　,120,2,整條巷弄,安南區,安和分隊　,紅
973,安和路1段285巷　,100,2.4,整條巷弄,安南區,安和分隊　,紅
974,安和路1段321巷　,200,2.3,整條巷弄,安南區,安和分隊　,紅
975,安和路1段459巷　,100,3.2,整條巷弄,安南區,安和分隊　,紅
976,安和路4段101巷　,120,2.4,整條巷弄,安南區,安和分隊　,紅
977,安和路5段81巷64弄　,100,2,整條巷弄,安南區,安和分隊　,紅
978,安和路5段171巷47弄　,200,3,整條巷弄,安南區,安和分隊　,紅
979,安和路5段171巷92弄　,80,2.8,整條巷弄,安南區,安和分隊　,紅
980,安和路5段171巷181弄　,100,2.4,整條巷弄,安南區,安和分隊　,紅
981,安和路5段171巷191弄　,100,2.4,整條巷弄,安南區,安和分隊　,紅
982,長溪路1段159巷21弄　,80,3.5,整條巷弄,安南區,安和分隊　,紅
983,長溪路1段168巷10弄　,60,2.5,整條巷弄,安南區,安和分隊　,紅
984,長溪路1段168巷166弄　,80,2.5,整條巷弄,安南區,安和分隊　,紅
985,長溪路1段342巷38弄　,50,3.5,整條巷弄,安南區,安和分隊　,紅
986,長溪路1段476巷　,80,3.5,整條巷弄,安南區,安和分隊　,紅
987,長溪路1段490巷　,80,3.5,整條巷弄,安南區,安和分隊　,紅
988,環福街220巷　,100,3.3,整條巷弄,安南區,安和分隊　,紅
989,公學路一段226巷　,150,2.9,整條巷弄,安南區,安和分隊　,紅
990,郡安路四段249巷　,200,4,整條巷弄,安南區,安和分隊　,黃
991,長溪路1段387巷　,70,4,整條巷弄,安南區,安和分隊　,黃
992,安中路1段189巷48弄　,60,4,整條巷弄,安南區,安和分隊　,黃
993,安中路1段189巷70弄　,60,4,整條巷弄,安南區,安和分隊　,黃
994,安中路1段189巷92弄　,60,4,整條巷弄,安南區,安和分隊　,黃
995,安中路1段203巷　,80,4,整條巷弄,安南區,安和分隊　,黃
996,安中路1段354巷　,60,4,整條巷弄,安南區,安和分隊　,黃
997,安生街78巷　,60,4,整條巷弄,安南區,安和分隊　,黃
998,總安街一段90巷　,60,4,整條巷弄,安南區,安和分隊　,黃
999,安昌街242巷　,60,4,整條巷弄,安南區,安和分隊　,黃
1000,安昌街254巷　,60,4,整條巷弄,安南區,安和分隊　,黃
1001,安昌街284巷　,60,4,整條巷弄,安南區,安和分隊　,黃
1002,安昌街300巷　,80,4,整條巷弄,安南區,安和分隊　,黃
1003,安和路2段318巷35弄　,80,4,整條巷弄,安南區,安和分隊　,黃
1004,長和路1段845巷24弄　,200,4,整條巷弄,安南區,安和分隊　,黃
1005,環福街216巷　,150,4,整條巷弄,安南區,安和分隊　,黃
1006,大安街103巷　,90,3.8,整條巷弄,安南區,安南分隊　,紅
1007,大安街110巷　,180,3.8,整條巷弄,安南區,安南分隊　,紅
1008,大安街117巷　,50,3.8,整條巷弄,安南區,安南分隊　,紅
1009,大安街124巷　,180,3.8,整條巷弄,安南區,安南分隊　,紅
1010,大安街173巷　,80,3.8,整條巷弄,安南區,安南分隊　,紅
1011,大安街180巷　,130,3.3,整條巷弄,安南區,安南分隊　,紅
1012,大安街257巷　,110,4.3,整條巷弄,安南區,安南分隊　,紅
1013,大安街264巷　,100,3.8,整條巷弄,安南區,安南分隊　,紅
1014,大安街59巷　,80,2.9,整條巷弄,安南區,安南分隊　,紅
1015,大安街75巷　,80,3.7,整條巷弄,安南區,安南分隊　,紅
1016,大安街82巷　,220,3,整條巷弄,安南區,安南分隊　,紅
1017,大安街89巷　,120,3.8,整條巷弄,安南區,安南分隊　,紅
1018,大安街96巷　,180,3.8,整條巷弄,安南區,安南分隊　,紅
1019,公學路4段234巷　,300,3.1,整條巷弄,安南區,安南分隊　,紅
1020,本原街一段97巷　,350,3.1,整條巷弄,安南區,安南分隊　,紅
1021,本原街二段132巷　,140,2.5,整條巷弄,安南區,安南分隊　,紅
1022,本原街三段134巷　,300,3.3,整條巷弄,安南區,安南分隊　,紅
1023,本原街三段136巷　,280,3.1,整條巷弄,安南區,安南分隊　,紅
1024,本原街三段169巷26弄　,80,3.4,整條巷弄,安南區,安南分隊　,紅
1025,本原街三段234巷　,100,3.5,整條巷弄,安南區,安南分隊　,紅
1026,本原街三段258巷　,60,3.8,整條巷弄,安南區,安南分隊　,紅
1027,本原街三段321巷　,350,2.9,整條巷弄,安南區,安南分隊　,紅
1028,安中路二段336巷　,50,2.8,整條巷弄,安南區,安南分隊　,紅
1029,安中路三段19巷　,50,3.15,整條巷弄,安南區,安南分隊　,紅
1030,安中路三段1巷　,60,2.5,整條巷弄,安南區,安南分隊　,紅
1031,安中路三段400巷　,100,2.5,整條巷弄,安南區,安南分隊　,紅
1032,安中路三段407巷　,70,2.5,整條巷弄,安南區,安南分隊　,紅
1033,安中路四段4巷　,400,2.5,整條巷弄,安南區,安南分隊　,紅
1034,安中路四段290巷　,130,3.45,整條巷弄,安南區,安南分隊　,紅
1035,安富街199巷　,70,2.5,整條巷弄,安南區,安南分隊　,紅
1036,府安路5段11巷　,250,3.2,整條巷弄,安南區,安南分隊　,紅
1037,府安路5段205巷　,50,3.4,整條巷弄,安南區,安南分隊　,紅
1038,府安路5段267巷　,140,2.9,整條巷弄,安南區,安南分隊　,紅
1039,府安路6段103巷　,130,3.5,整條巷弄,安南區,安南分隊　,紅
1040,怡安路2段545巷　,70,3.6,整條巷弄,安南區,安南分隊　,紅
1041,怡安路2段59巷　,80,3.7,整條巷弄,安南區,安南分隊　,紅
1042,長溪路三段373巷51弄　,150,2.7,整條巷弄,安南區,安南分隊　,紅
1043,長溪路三段405巷　,100,3.7,整條巷弄,安南區,安南分隊　,紅
1044,海中街101巷　,230,2.5,整條巷弄,安南區,安南分隊　,紅
1045,海中街121巷　,120,2.9,整條巷弄,安南區,安南分隊　,紅
1046,海中街23巷　,180,3.1,整條巷弄,安南區,安南分隊　,紅
1047,海中街51巷　,100,3.7,整條巷弄,安南區,安南分隊　,紅
1048,海中街54巷9號前　,120,2.5,整條巷弄,安南區,安南分隊　,紅
1049,海中街77巷45弄　,130,3,整條巷弄,安南區,安南分隊　,紅
1050,海佃路二段265巷58弄　,80,3.8,整條巷弄,安南區,安南分隊　,紅
1051,海佃路四段413巷　,50,2.8,整條巷弄,安南區,安南分隊　,紅
1052,海佃路四段388巷　,50,2.5,整條巷弄,安南區,安南分隊　,紅
1053,海佃路四段55巷152弄　,50,2.9,整條巷弄,安南區,安南分隊　,紅
1054,海環街256巷　,150,2.9,整條巷弄,安南區,安南分隊　,紅
1055,海環街320巷　,60,2.5,整條巷弄,安南區,安南分隊　,紅
1056,海環街32巷37弄38號前　,200,2.5,整條巷弄,安南區,安南分隊　,紅
1057,郡安路5段184巷24弄　,350,3,整條巷弄,安南區,安南分隊　,紅
1058,郡安路5段164巷9弄　,150,3.2,整條巷弄,安南區,安南分隊　,紅
1059,郡安路5段31巷　,50,3.1,整條巷弄,安南區,安南分隊　,紅
1060,國安街155巷62弄　,120,3.3,整條巷弄,安南區,安南分隊　,紅
1061,國安街156巷　,110,3.5,整條巷弄,安南區,安南分隊　,紅
1062,國安街56巷　,200,3.1,整條巷弄,安南區,安南分隊　,紅
1063,國安街9巷13號　,90,2.9,整條巷弄,安南區,安南分隊　,紅
1064,大安街194巷　,70,7,整條巷弄,安南區,安南分隊　,黃
1065,大安街201巷　,50,4.8,整條巷弄,安南區,安南分隊　,黃
1066,大安街222巷　,50,4,整條巷弄,安南區,安南分隊　,黃
1067,大安街264巷　,50,4.8,整條巷弄,安南區,安南分隊　,黃
1068,大安街285巷　,50,4.7,整條巷弄,安南區,安南分隊　,黃
1069,府安路五段230巷　,50,4.4,整條巷弄,安南區,安南分隊　,黃
1070,府安路五段267巷　,50,4.2,整條巷弄,安南區,安南分隊　,黃
1071,府安路五段27巷　,50,4.6,整條巷弄,安南區,安南分隊　,黃
1072,府安路五段35巷　,50,4.7,整條巷弄,安南區,安南分隊　,黃
1073,府安路五段44巷　,50,4.7,整條巷弄,安南區,安南分隊　,黃
1074,府安路六段37巷　,70,4.1,整條巷弄,安南區,安南分隊　,黃
1075,府安路六段71巷　,50,3.8,整條巷弄,安南區,安南分隊　,黃
1076,府安路六段94巷　,50,3.8,整條巷弄,安南區,安南分隊　,黃
1077,海佃路一段227巷　,80,4.7,整條巷弄,安南區,安南分隊　,黃
1078,海佃路一段400巷　,50,4.7,整條巷弄,安南區,安南分隊　,黃
1079,文賢路1122巷34弄　,100,6,整條巷弄,北區,和緯分隊　,紅
1080,大興街246巷38弄　,40,6,整條巷弄,北區,和緯分隊　,紅
1081,文賢路1122巷40弄　,60,6,整條巷弄,北區,和緯分隊　,紅
1082,文賢路1080巷　,120,8,整條巷弄,北區,和緯分隊　,紅
1083,文賢路1122巷24弄　,100,8,整條巷弄,北區,和緯分隊　,紅
1084,大興街246巷38弄49號　,40,6,整條巷弄,北區,和緯分隊　,紅
1085,文賢路313巷56弄　,130,8,整條巷弄,北區,和緯分隊　,紅
1086,文賢路1122巷11弄　,100,8,整條巷弄,北區,和緯分隊　,紅
1087,大興街246巷53弄　,170,6,整條巷弄,北區,和緯分隊　,紅
1088,臨安路二段68巷　,115,6,整條巷弄,北區,和緯分隊　,紅
1089,臨安路二段50巷　,80,4,整條巷弄,北區,和緯分隊　,紅
1090,海安路三段53巷　,115,6,整條巷弄,北區,和緯分隊　,紅
1091,海安路三段41巷　,60,6,整條巷弄,北區,和緯分隊　,紅
1092,大興街355巷　,200,6,整條巷弄,北區,和緯分隊　,紅
1093,成功路410巷14號　,40,6,整條巷弄,北區,和緯分隊　,紅
1094,大同路一段22巷,約120,2.5,單13-75   雙2-8,中西區,中正分隊,紅
1095,大同路一段46巷,約120,1.5,單3-39    雙4-88,中西區,中正分隊,紅
1096,中山路79巷,約120,2.3,單1-5     雙6-72,中西區,中正分隊,紅
1097,中山路82巷,約120,2,單11-21   雙2-30,中西區,中正分隊,紅
1098,中正路21巷,約150,1.4,單1-33,中西區,中正分隊,紅
1099,中正路53巷,約120,2.1,單1-13    雙2-22,中西區,中正分隊,紅
1100,民生路一段132巷,約150,1.3,單1-17    雙14-30,中西區,中正分隊,紅
1101,民生路一段156巷,約120,2.5,單3-25    雙2-34,中西區,中正分隊,紅
1102,民生路一段157巷,約150,1.4,單3-45    雙2-32,中西區,中正分隊,紅
1103,民族路二段317巷,約150,2.9,單3-5     雙2-46,中西區,中正分隊,紅
1104,民族路二段57巷,約150,2.8,單1-9     雙6-40,中西區,中正分隊,紅
1105,民權路二段64巷,約250,1.1,單1-53    雙2-56,中西區,中正分隊,紅
1106,永福路一段102巷,約150,2.5,單1-27    雙2-52,中西區,中正分隊,紅
1107,永福路一段108巷,約150,2.4,單1-5     雙2-24,中西區,中正分隊,紅
1108,永福路一段68巷,約120,1.3,單1-17    雙2-12,中西區,中正分隊,紅
1109,永福路二段197巷,約120,1,單1-15    雙2-16,中西區,中正分隊,紅
1110,永福路二段227巷,約120,1.5,單1-53    雙2-18,中西區,中正分隊,紅
1111,西門路一段702巷,約120,2.1,單1-29    雙2-24,中西區,中正分隊,紅
1112,西門路一段734巷,約150,2.3,單5-13    雙2-22,中西區,中正分隊,紅
1113,西門路二段228巷,約100,1.2,單5-13    雙2-42,中西區,中正分隊,紅
1114,府前路一段122巷,約120,1.5,單23-109  雙62-96,中西區,中正分隊,紅
1115,府前路一段61巷,約120,1.8,單1-53      ,中西區,中正分隊,紅
1116,府前路一段85巷,約120,2.9,單21-51   雙4-38,中西區,中正分隊,紅
1117,府前路一段90巷,約150,2.5,單1-73    雙10-64,中西區,中正分隊,紅
1118,忠義路二段158巷,約250,2.5,單1-25    雙6-62,中西區,中正分隊,紅
1119,忠義路二段233巷,約180,2.5,單7-47    雙2-58,中西區,中正分隊,紅
1120,青年路132巷,約150,2.8,單3-45    雙2-46,中西區,中正分隊,紅
1121,青年路137巷,約180,1.6,單1-67    雙2-42,中西區,中正分隊,紅
1122,青年路164巷,約150,3.6,單1-43    雙2-32,中西區,中正分隊,紅
1123,青年路47巷,約120,3.3,單1-23    雙2-30,中西區,中正分隊,紅
1124,開山路127巷,約200,2.5,單5-109   雙4-102,中西區,中正分隊,紅
1125,開山路3巷,約180,1.2,單1-51    雙2-72,中西區,中正分隊,紅
1126,新美街,約250,2.5,單85-137  雙94-158,中西區,中正分隊,紅
1127,衛民街108巷,約80,2.1,單1-37    雙2-38,中西區,中正分隊,紅
1128,衛民街124巷,約150,2,單1-33    雙2-42,中西區,中正分隊,紅
1129,北門路一段123巷,約180,3,單1-27    雙2-62,中西區,中正分隊,紅
1130,永福路一段68巷,約120,1.3,永福路一段68巷12號(藝術學院),中西區,中正分隊,藍
1131,大同里大同路一段275巷,約230,1.1,單1至55號 雙6至122號,東區,東門分隊,紅
1132,大同里大同路一段329巷,約125,2.8,單1至11號 雙2至24號,東區,東門分隊,紅
1133,大同里大同路一段45巷,約100,1,單1至31號 雙2至20號,東區,東門分隊,紅
1134,大同里大同路一段51巷,約80,2.6,單1至13號 雙2至14號,東區,東門分隊,紅
1135,大同里大同路一段53巷,約40,1,單3號 雙2至16號,東區,東門分隊,紅
1136,大同里大同路一段71巷,約13,1.5,單1至31號 雙2至28號,東區,東門分隊,紅
1137,大同里大同路一段73巷,約130,3.6,單1至39號 雙2至38號,東區,東門分隊,紅
1138,大學里大學路12巷,約125,2,單1至9號 雙2至24號,東區,東門分隊,紅
1139,大學里大學路18巷,約284,2,單1至33號 雙2至30號,東區,東門分隊,紅
1140,大學里大學路22巷,約250,2,單1至31號 雙2至28號,東區,東門分隊,紅
1141,成大里育樂街117巷,約67,1.5,單3至29號 雙2至30號,東區,東門分隊,紅
1142,成大里育樂街57巷2弄,約45,2.8,單17號 雙6至16號,東區,東門分隊,紅
1143,東門里東門路一段131巷,約165,1,1至19號,東區,東門分隊,紅
1144,東門里東門路一段135巷,約185,2,單1至25號 雙2至26號,東區,東門分隊,紅
1145,龍山里東門路二段134巷,約77,2,單1至18號 雙2至22號,東區,東門分隊,紅
1146,富裕里東門路二段239巷,約95,2,單1至19號 雙2至22號,東區,東門分隊,紅
1147,富裕里東門路二段269巷,約118,2,單1至29號 雙2至44號,東區,東門分隊,紅
1148,中西里東寧路120巷,約250,1.7,單3至99號 雙6至34號,東區,東門分隊,紅
1149,成大里東寧路西段18巷,約100,2.5,單3至27號 雙2至42號,東區,東門分隊,紅
1150,東明里東興路11巷,約90,3,單3至31號 雙2至30號,東區,東門分隊,紅
1151,東明里東興路31巷,約90,2,單1至23號 雙2至16號,東區,東門分隊,紅
1152,泉南里光華街119巷,約80,2.7,17至21號,東區,東門分隊,紅
1153,泉南里樹林街一段183巷6弄,約80,1.5,單1至41號 雙2至32號,東區,東門分隊,紅
1154,東安里長榮路二段24巷,約200,2,單1至75號 雙2至162號,東區,東門分隊,紅
1155,東安里長榮路二段32巷,約65,3,141至161號,東區,東門分隊,紅
1156,東安里長榮路二段32巷46弄,約65,3,單5至199號 雙14至50號,東區,東門分隊,紅
1157,大學里長榮路三段30巷,約60,2.5,單1至15號 雙4至26號,東區,東門分隊,紅
1158,圍下里青年路293巷,約90,2.5,單1號至55號 雙2至56號,東區,東門分隊,紅
1159,中西里勝利路12巷,約100,2.5,雙28號至64號單33至113號,東區,東門分隊,紅
1160,東門里新樓街37巷,約40,2,單1至9號 雙2號至14號,東區,東門分隊,紅
1161,富裕里裕農路288巷60弄,約210,2.8,單1至83號 雙2至122號,東區,東門分隊,紅
1162,富裕里裕農路288巷70弄,約205,3.2,單1至57號 雙2至64號,東區,東門分隊,紅
1163,新東里裕豐街147巷,約155,2.5,單1至53號 雙2至54號,東區,東門分隊,紅
1164,新東里裕豐街161巷,約70,2.2,單1至23號 雙2至20號,東區,東門分隊,紅
1165,新東里裕豐街163巷,約115,1.8,單3至27號 雙2至54號,東區,東門分隊,紅
1166,崇誨里裕豐街185巷26弄,約67,2.5,單1至13號 雙2至26號,東區,東門分隊,紅
1167,裕農里裕豐街222巷43弄,約40,2.9,單1至11號 雙2至20號,東區,東門分隊,紅
1168,裕農里裕豐街242巷,約67,3,單1至21號 雙2至22號,東區,東門分隊,紅
1169,富裕里裕豐街84巷,約130,2.5,單1至65號 雙2至28號,東區,東門分隊,紅
1170,德光里德光街58巷,約87,3.2,1至35號,東區,東門分隊,紅
1171,德光里德光街62巷,約90,3.2,單1至31號 雙2至32號,東區,東門分隊,紅
1172,新東里衛國街106巷29弄,約80,2,單1至29號 雙4至14號,東區,東門分隊,紅
1173,大同里大同路一段141巷,約190,3.5,單1至67號 雙8至62號,東區,東門分隊,黃
1174,大同里大同路一段155巷,約200,2,單1至79號 雙2至58號,東區,東門分隊,黃
1175,大同里大同路一段241巷6弄,約75,2.6,單25至45號 雙2至48號,東區,東門分隊,黃
1176,富強里中華東路二段22巷,約145,4,單1至25號 雙2至34號,東區,東門分隊,黃
1177,大同里府連路182巷13弄,約50,2.8,單3至18號 雙6至18號,東區,東門分隊,黃
1178,富強里東門路二段301巷80弄,約90,4,單7至29號 雙2至30號,東區,東門分隊,黃
1179,富強里東門路二段301巷90弄,約90,3,單3至23號 雙2至32號,東區,東門分隊,黃
1180,富強里東門路二段301巷115弄,約95,2.6,單1至31號 雙2至28號,東區,東門分隊,黃
1181,中西里勝利路12巷,約90,4,單1至3號 雙8至28號,東區,東門分隊,黃
1182,新東里裕農路19巷32弄,約154,3,單1至19號 雙2至18號,東區,東門分隊,黃
1183,裕農里裕農路291巷,約113,3,單3至55號 雙2至68號,東區,東門分隊,黃
1184,裕農里裕農路345巷,約178,4,單3至57號 雙8至66號,東區,東門分隊,黃
1185,裕農里裕農路389巷3弄,約120,2.3,單1至25號 雙2至28號,東區,東門分隊,黃
1186,新東里衛國街106巷5弄,約220,2.5,單1至63號 雙2至60號,東區,東門分隊,黃
1187,新東里衛國街106巷17弄,約206,2,單1至65號 雙2至66號,東區,東門分隊,黃
1188,中西里東門路一段267巷,約70,2,5號.6號大樓,東區,東門分隊,藍
1189,健康路一段296巷,50,3.7,單13-21      雙2-20號,中西區,南門分隊,紅
1190,健康路一段328巷,50,3.4,單1-11      雙8-24號,中西區,南門分隊,紅
1191,永福路一段61巷,50,1.1,單1-5      雙2-52號,中西區,南門分隊,紅
1192,永福路一段24巷,50,1,1-6號,中西區,南門分隊,紅
1193,忠義路一段24巷,200,3.1,單1-163      雙2-212號,中西區,南門分隊,紅
1194,南寧街,30,2.3,19-25號,中西區,南門分隊,紅
1195,南寧街37巷,30,2.8,2  .  3 號,中西區,南門分隊,紅
1196,南寧街106巷,50,1.5,1-11號,中西區,南門分隊,紅
1197,南寧街120巷,50,1.8,單1-19      雙2-20號,中西區,南門分隊,紅
1198,南寧街136巷,50,2.3,單1-9      雙2-12號,中西區,南門分隊,紅
1199,南寧街83巷,50,2,單1-19     雙2-38號,中西區,南門分隊,紅
1200,五妃街322巷,40,2.7,單3-35      雙4-26號,中西區,南門分隊,紅
1201,五妃街380巷,40,3.2,單1-21      雙2-18號,中西區,南門分隊,紅
1202,南門路259巷,40,3,單1-9      雙2-20號,中西區,南門分隊,紅
1203,南門路245巷,40,3.7,單1-7      雙2-22號,中西區,南門分隊,紅
1204,南門路237巷,50,3,雙4號,中西區,南門分隊,紅
1205,南門路231巷,50,2.9,單1-13      雙2-8號,中西區,南門分隊,紅
1206,南門路227巷,50,2.7,單3-17      雙2-16號,中西區,南門分隊,紅
1207,南門路209巷,50,3.2,單1-29      雙2-24號,中西區,南門分隊,紅
1208,南門路187巷,50,3.8,單1-61      雙2-28號,中西區,南門分隊,紅
1209,大同路二段482巷72弄,50,4,17.8~20.42.46,南區,南門分隊,紅
1210,中華南路一段26巷,50,2.4,2號,南區,南門分隊,紅
1211,中華南路一段19巷,50,2.2,1~23.2~24,南區,南門分隊,紅
1212,中華南路一段27巷,50,2.4,5.2~34,南區,南門分隊,紅
1213,中華南路一段33巷,50,2.1,2~8.18~30.38.40,南區,南門分隊,紅
1214,中華南路一段41巷,50,2.3,2~32.,南區,南門分隊,紅
1215,中華南路一段53巷,50,2.9,1~33.2~52,南區,南門分隊,紅
1216,中華南路一段97巷,50,2.5,1.3.11.15~23.2~20.43~53.59.34~68,南區,南門分隊,紅
1217,公英六街,50,2.3,1~55.2~48,南區,南門分隊,紅
1218,大同路二段750巷74弄,50,2.1,大同路二段750巷74弄1-33號,南區,南門分隊,紅
1219,健康路一段391巷16弄,50,2.8,1~11.2~12共12,南區,南門分隊,紅
1220,健康路一段391巷18弄,50,2.6,1~11.2~12共12戶,南區,南門分隊,紅
1221,健康路一段50巷,50,6.2,單1-41    雙2-16號,中西區,南門分隊,黃
1222,健康路一段100巷,50,6,單3-9    雙2-26號,中西區,南門分隊,黃
1223,健康路一段150巷,50,5.7,單1-25    雙2-20號,中西區,南門分隊,黃
1224,健康路一段140巷,50,5.2,單1-7 31-35 雙2-36號,中西區,南門分隊,黃
1225,健康路一段160巷,50,4.9,單1-31    雙2-34號,中西區,南門分隊,黃
1226,健康路一段170巷1弄,50,5.2, 雙2-16號,中西區,南門分隊,黃
1227,健康路一段310巷,50,5.5,單1-21    雙2-20號,中西區,南門分隊,黃
1228,健康路一段410巷,50,5.2,單1-39    雙2-36號,中西區,南門分隊,黃
1229,健康路一段390巷,50,5.3,單1-77    雙2-46號,中西區,南門分隊,黃
1230,健康路一段420巷,50,5.3,單1-27    雙2-26號,中西區,南門分隊,黃
1231,南門路44巷,50,6.1,單1-21    雙2-22號,中西區,南門分隊,黃
1232,南門路48巷,50,6,單1-21    雙2-22號,中西區,南門分隊,黃
1233,南門路68巷,50,6.1,單1-25    雙2-20號,中西區,南門分隊,黃
1234,大同路二段482巷155弄,50,4.5,雙2-50 單25-63號,南區,南門分隊,黃
1235,大同路二段620巷,50,4.4,雙2-20 單1-13號,南區,南門分隊,黃
1236,大同路二段640巷,100,6,雙4-106 單1-95號,南區,南門分隊,黃
1237,公英一街,50,6,雙20-74 單3-83號,南區,南門分隊,黃
1238,公英四街,50,6,雙2-38 單1-37號,南區,南門分隊,黃
1239,體育路43巷,50,4.1,雙2-38 單1-37號,南區,南門分隊,黃
1240,健康路一段333巷,50,6,75.16.14號,南區,南門分隊,黃
1241,大同路二段640巷35弄,50,6,7.9號,南區,南門分隊,黃
1242,國民路50巷,50,6,1-33號,南區,南門分隊,黃
1243,大同路二段704巷,50,6,雙2-92 單15-95號,南區,南門分隊,黃
1244,國民路60巷,50,6,1.3.5.7.9.19-37號,南區,南門分隊,黃
1245,國民路116巷9弄,50,6,雙2-14 單1-13號,南區,南門分隊,黃
1246,國民路158巷,50,6,雙6-40 單11-19號,南區,南門分隊,黃
1247,國民路165巷7弄,50,6,雙2-56 單13-55號,南區,南門分隊,黃
1248,國民路165巷21弄,50,6,雙2-60 單1-57號,南區,南門分隊,黃
1249,國民路165巷35弄,75,6,雙2-50 單1-63號,南區,南門分隊,黃
1250,大同路二段712巷,50,6,2.4.12 單1-9號,南區,南門分隊,黃
1251,大同路二段726巷,50,6,1.2.3.4.5.6.7.8號,南區,南門分隊,黃
1252,大同路二段750巷40弄,50,6,雙2-48 單1-53號,南區,南門分隊,黃
1253,大同路二段750巷134弄,50,6,3-24號,南區,南門分隊,黃
1254,大同路二段750巷164弄,50,6,雙2-40 單1-11號,南區,南門分隊,黃
1255,國民路217巷,50,6,雙34-58 單3-57號,南區,南門分隊,黃
1256,國民路217巷6弄,50,6,雙2-14 單1-23號,南區,南門分隊,黃
1257,國民路217巷12弄,50,6,雙2-20 單1-21號,南區,南門分隊,黃
1258,國民路217巷24弄,50,6,雙2-28 單1-25號,南區,南門分隊,黃
1259,健康路一段133巷,50,6,雙6-58 單1-95號,南區,南門分隊,黃
1260,大成路一段193巷,150,6,138戶,南區,南門分隊,黃
1261,法華街,300,2.1,單1-163      雙2-212號,中西區,南門分隊,黃
1262,大同路一段238巷,50,3.2,單1-13      雙4-32號,中西區,南門分隊,黃
1263,樹林街二段125巷,50,2.9,單3-33      雙2-22號,中西區,南門分隊,黃
1264,府緯街4巷,50,3.9,單1-33      雙6號,中西區,南門分隊,黃
1265,府緯街9巷,50,3.7,單1-29      雙2-26號,中西區,南門分隊,黃
1266,大同路二段100巷,150,3.5,1~22號共22戶(大林新城),南區,南門分隊,藍
1267,大同路二段112巷,150,3.5,1~22號共22戶(大林新城),南區,南門分隊,藍
1268,大同路二段136巷,150,3.5,1~22號共22戶(大林新城),南區,南門分隊,藍
1269,大同路二段164巷,150,3.5,1~22號共22戶(大林新城),南區,南門分隊,藍
1270,大同路二段186巷,150,3.5,1~22號共22戶(大林新城),南區,南門分隊,藍
1271,裕學路185巷,約416,3.5,單號1-183號，雙號2-182號,東區,後甲分隊,紅
1272,裕農路668巷35弄,約235,3.9,單號1-33號，雙號2-58號,東區,後甲分隊,紅
1273,裕農路668巷75弄,約197,3.9,單號1-135號，雙號2-128號,東區,後甲分隊,紅
1274,裕農路621巷,約193,2.5,單號51-55號,東區,後甲分隊,紅
1275,裕農路621巷72弄；建東街63巷,約127,3,單號1-97號，雙號10-12號；單號1-37號，雙號2-4號,東區,後甲分隊,紅
1276,建東街43巷,約147,2.5,單號1-45號，雙號2-56號,東區,後甲分隊,紅
1277,富農街一段48巷,約170,3.2,單號1-51號，雙號2-36號,東區,後甲分隊,紅
1278,富農街二段28巷,約60,1.6,雙號28-62號,東區,後甲分隊,紅
1279,富農街二段79巷 ,約84,2.3,單號1-13號，雙號2-14號,東區,後甲分隊,紅
1280,中華東路一段2巷,約126,3,單號1-17號,東區,後甲分隊,紅
1281,小東路198巷,約122,3,單號1-41號，雙號2-46號,東區,後甲分隊,紅
1282,小東路198巷6弄,約152,3.5,單號1-41號，雙號2-32號,東區,後甲分隊,紅
1283,小東路198巷24弄,約89,3.5,單號1-37號，雙號2-52號,東區,後甲分隊,紅
1284,小東路198巷40弄,約213,3.5,單號1-55號，雙號2-50號,東區,後甲分隊,紅
1285,光明街175巷,約148,2.4,雙號2-36號,東區,後甲分隊,紅
1286,光明街201巷,約128,3.7,單號1-27號，雙號2-26號,東區,後甲分隊,紅
1287,東光路一段5巷,約225,2.2,單號1-59號，雙號2-64號,東區,後甲分隊,紅
1288,東興路20巷,約220,2.2,單號1-147號，雙號4-48號,東區,後甲分隊,紅
1289,東興路40巷,約66,2.5,單號1-13號，雙號2-116號,東區,後甲分隊,紅
1290,東興路314巷,約122,2.2,單號1-27號，雙號4-40號,東區,後甲分隊,紅
1291,東門路三段37巷75弄,約130,3.2,單號1-51號，雙號2-40號,東區,後甲分隊,紅
1292,東成街56巷,約112,3.7,雙號2-46號,東區,後甲分隊,紅
1293,裕農路668巷,約405,4.7,單號1-99號，雙號2-70號,東區,後甲分隊,黃
1294,裕農路621巷45弄,約100,6,單號1-25號，雙號2-28號,東區,後甲分隊,黃
1295,裕農路661巷,約175,4.5,單號1-75號，雙號2-60號,東區,後甲分隊,黃
1296,裕農路771巷,約141,4.5,雙號2-50號,東區,後甲分隊,黃
